"LOCATION","Country","SUBJECT","Subject","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","YVPOMIR1_ST","Net migration rate","A","Annual","2007","2007","_1000","Per thousand","0","units",,,2.730194,,
"USA","United States","YVPOMIR1_ST","Net migration rate","A","Annual","2008","2008","_1000","Per thousand","0","units",,,2.576229,,
"USA","United States","YVPOMIR1_ST","Net migration rate","A","Annual","2009","2009","_1000","Per thousand","0","units",,,2.358692,,
"USA","United States","YVPOMIR1_ST","Net migration rate","A","Annual","2010","2010","_1000","Per thousand","0","units",,,2.325809,,
"USA","United States","YVPOMIR1_ST","Net migration rate","A","Annual","2011","2011","_1000","Per thousand","0","units",,,2.221206,,
"CHL","Chile","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1995","1995","PER","Persons","3","thousands",,,14394.94,,
"CHL","Chile","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1996","1996","PER","Persons","3","thousands",,,14595.5,,
"CHL","Chile","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1997","1997","PER","Persons","3","thousands",,,14796.08,,
"CHL","Chile","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1998","1998","PER","Persons","3","thousands",,,14996.65,,
"CHL","Chile","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1999","1999","PER","Persons","3","thousands",,,15197.21,,
"CHL","Chile","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2000","2000","PER","Persons","3","thousands",,,15397.78,,
"CHL","Chile","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2001","2001","PER","Persons","3","thousands",,,15571.68,,
"CHL","Chile","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2002","2002","PER","Persons","3","thousands",,,15745.58,,
"CHL","Chile","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2003","2003","PER","Persons","3","thousands",,,15919.48,,
"CHL","Chile","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2004","2004","PER","Persons","3","thousands",,,16093.38,,
"CHL","Chile","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2005","2005","PER","Persons","3","thousands",,,16267.28,,
"CHL","Chile","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2006","2006","PER","Persons","3","thousands",,,16432.67,,
"CHL","Chile","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2007","2007","PER","Persons","3","thousands",,,16598.07,,
"CHL","Chile","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2008","2008","PER","Persons","3","thousands",,,16763.47,,
"CHL","Chile","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2009","2009","PER","Persons","3","thousands",,,16928.87,,
"CHL","Chile","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2010","2010","PER","Persons","3","thousands",,,17094.28,,
"CHL","Chile","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2011","2011","PER","Persons","3","thousands",,,17248,,
"CHL","Chile","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2012","2012","PER","Persons","3","thousands",,,17402.94,,
"CHL","Chile","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2013","2013","PER","Persons","3","thousands",,,17557,,
"CHL","Chile","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1995","1995","PER","Persons","3","thousands",,,7273.859,,
"CHL","Chile","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1996","1996","PER","Persons","3","thousands",,,7374.58,,
"CHL","Chile","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1997","1997","PER","Persons","3","thousands",,,7475.308,,
"CHL","Chile","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1998","1998","PER","Persons","3","thousands",,,7576.035,,
"CHL","Chile","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1999","1999","PER","Persons","3","thousands",,,7676.759,,
"CHL","Chile","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2000","2000","PER","Persons","3","thousands",,,7777.484,,
"CHL","Chile","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2001","2001","PER","Persons","3","thousands",,,7864.927,,
"CHL","Chile","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2002","2002","PER","Persons","3","thousands",,,7952.375,,
"CHL","Chile","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2003","2003","PER","Persons","3","thousands",,,8039.821,,
"CHL","Chile","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2004","2004","PER","Persons","3","thousands",,,8127.268,,
"CHL","Chile","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2005","2005","PER","Persons","3","thousands",,,8214.714,,
"CHL","Chile","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2006","2006","PER","Persons","3","thousands",,,8298.36,,
"CHL","Chile","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2007","2007","PER","Persons","3","thousands",,,8382.006,,
"CHL","Chile","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2008","2008","PER","Persons","3","thousands",,,8465.651,,
"CHL","Chile","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2009","2009","PER","Persons","3","thousands",,,8549.302,,
"CHL","Chile","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2010","2010","PER","Persons","3","thousands",,,8632.948,,
"CHL","Chile","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2011","2011","PER","Persons","3","thousands",,,8712,,
"CHL","Chile","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2012","2012","PER","Persons","3","thousands",,,8790.415,,
"CHL","Chile","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2013","2013","PER","Persons","3","thousands",,,8869,,
"CHL","Chile","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1995","1995","PER","Persons","3","thousands",,,7121.081,,
"CHL","Chile","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1996","1996","PER","Persons","3","thousands",,,7220.924,,
"CHL","Chile","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1997","1997","PER","Persons","3","thousands",,,7320.768,,
"CHL","Chile","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1998","1998","PER","Persons","3","thousands",,,7420.612,,
"CHL","Chile","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1999","1999","PER","Persons","3","thousands",,,7520.454,,
"CHL","Chile","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2000","2000","PER","Persons","3","thousands",,,7620.3,,
"CHL","Chile","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2001","2001","PER","Persons","3","thousands",,,7706.752,,
"CHL","Chile","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2002","2002","PER","Persons","3","thousands",,,7793.208,,
"CHL","Chile","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2003","2003","PER","Persons","3","thousands",,,7879.658,,
"CHL","Chile","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2004","2004","PER","Persons","3","thousands",,,7966.11,,
"CHL","Chile","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2005","2005","PER","Persons","3","thousands",,,8052.564,,
"CHL","Chile","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2006","2006","PER","Persons","3","thousands",,,8134.314,,
"CHL","Chile","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2007","2007","PER","Persons","3","thousands",,,8216.068,,
"CHL","Chile","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2008","2008","PER","Persons","3","thousands",,,8297.819,,
"CHL","Chile","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2009","2009","PER","Persons","3","thousands",,,8379.571,,
"CHL","Chile","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2010","2010","PER","Persons","3","thousands",,,8461.327,,
"CHL","Chile","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2011","2011","PER","Persons","3","thousands",,,8537,,
"CHL","Chile","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2012","2012","PER","Persons","3","thousands",,,8612.545,,
"CHL","Chile","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2013","2013","PER","Persons","3","thousands",,,8688,,
"CHL","Chile","YVPO01L1_ST","Population at 1 January","A","Annual","1995","1995","PER","Persons","3","thousands",,,14273.32,,
"CHL","Chile","YVPO01L1_ST","Population at 1 January","A","Annual","1996","1996","PER","Persons","3","thousands",,,14495.22,,
"CHL","Chile","YVPO01L1_ST","Population at 1 January","A","Annual","1997","1997","PER","Persons","3","thousands",,,14695.79,,
"CHL","Chile","YVPO01L1_ST","Population at 1 January","A","Annual","1998","1998","PER","Persons","3","thousands",,,14896.36,,
"CHL","Chile","YVPO01L1_ST","Population at 1 January","A","Annual","1999","1999","PER","Persons","3","thousands",,,15096.93,,
"CHL","Chile","YVPO01L1_ST","Population at 1 January","A","Annual","2000","2000","PER","Persons","3","thousands",,,15297.5,,
"CHL","Chile","YVPO01L1_ST","Population at 1 January","A","Annual","2001","2001","PER","Persons","3","thousands",,,15484.73,,
"CHL","Chile","YVPO01L1_ST","Population at 1 January","A","Annual","2002","2002","PER","Persons","3","thousands",,,15658.63,,
"CHL","Chile","YVPO01L1_ST","Population at 1 January","A","Annual","2003","2003","PER","Persons","3","thousands",,,15832.53,,
"CHL","Chile","YVPO01L1_ST","Population at 1 January","A","Annual","2004","2004","PER","Persons","3","thousands",,,16006.43,,
"CHL","Chile","YVPO01L1_ST","Population at 1 January","A","Annual","2005","2005","PER","Persons","3","thousands",,,16180.33,,
"CHL","Chile","YVPO01L1_ST","Population at 1 January","A","Annual","2006","2006","PER","Persons","3","thousands",,,16349.98,,
"CHL","Chile","YVPO01L1_ST","Population at 1 January","A","Annual","2007","2007","PER","Persons","3","thousands",,,16515.37,,
"CHL","Chile","YVPO01L1_ST","Population at 1 January","A","Annual","2008","2008","PER","Persons","3","thousands",,,16680.77,,
"CHL","Chile","YVPO01L1_ST","Population at 1 January","A","Annual","2009","2009","PER","Persons","3","thousands",,,16846.17,,
"CHL","Chile","YVPO01L1_ST","Population at 1 January","A","Annual","2010","2010","PER","Persons","3","thousands",,,17011.57,,
"CHL","Chile","YVPO01L1_ST","Population at 1 January","A","Annual","2011","2011","PER","Persons","3","thousands",,,17171,,
"CHL","Chile","YVPO01L1_ST","Population at 1 January","A","Annual","2012","2012","PER","Persons","3","thousands",,,17326,,
"CHL","Chile","YVPO01L1_ST","Population at 1 January","A","Annual","2013","2013","PER","Persons","3","thousands",,,17480,,
"CHL","Chile","YVPO12L1_ST","Population 31st December","A","Annual","1995","1995","PER","Persons","3","thousands",,,14495.22,,
"CHL","Chile","YVPO12L1_ST","Population 31st December","A","Annual","1996","1996","PER","Persons","3","thousands",,,14695.79,,
"CHL","Chile","YVPO12L1_ST","Population 31st December","A","Annual","1997","1997","PER","Persons","3","thousands",,,14896.36,,
"CHL","Chile","YVPO12L1_ST","Population 31st December","A","Annual","1998","1998","PER","Persons","3","thousands",,,15096.93,,
"CHL","Chile","YVPO12L1_ST","Population 31st December","A","Annual","1999","1999","PER","Persons","3","thousands",,,15297.5,,
"CHL","Chile","YVPO12L1_ST","Population 31st December","A","Annual","2000","2000","PER","Persons","3","thousands",,,15484.73,,
"CHL","Chile","YVPO12L1_ST","Population 31st December","A","Annual","2001","2001","PER","Persons","3","thousands",,,15658.63,,
"CHL","Chile","YVPO12L1_ST","Population 31st December","A","Annual","2002","2002","PER","Persons","3","thousands",,,15832.53,,
"CHL","Chile","YVPO12L1_ST","Population 31st December","A","Annual","2003","2003","PER","Persons","3","thousands",,,16006.43,,
"CHL","Chile","YVPO12L1_ST","Population 31st December","A","Annual","2004","2004","PER","Persons","3","thousands",,,16180.33,,
"CHL","Chile","YVPO12L1_ST","Population 31st December","A","Annual","2005","2005","PER","Persons","3","thousands",,,16349.98,,
"CHL","Chile","YVPO12L1_ST","Population 31st December","A","Annual","2006","2006","PER","Persons","3","thousands",,,16515.37,,
"CHL","Chile","YVPO12L1_ST","Population 31st December","A","Annual","2007","2007","PER","Persons","3","thousands",,,16680.77,,
"CHL","Chile","YVPO12L1_ST","Population 31st December","A","Annual","2008","2008","PER","Persons","3","thousands",,,16846.17,,
"CHL","Chile","YVPO12L1_ST","Population 31st December","A","Annual","2009","2009","PER","Persons","3","thousands",,,17011.57,,
"CHL","Chile","YVPO12L1_ST","Population 31st December","A","Annual","2010","2010","PER","Persons","3","thousands",,,17171.36,,
"CHL","Chile","YVPO12L1_ST","Population 31st December","A","Annual","2011","2011","PER","Persons","3","thousands",,,17326,,
"CHL","Chile","YVPO12L1_ST","Population 31st December","A","Annual","2012","2012","PER","Persons","3","thousands",,,17480,,
"CHL","Chile","YVPO12L1_ST","Population 31st December","A","Annual","2013","2013","PER","Persons","3","thousands",,,17634,,
"CHL","Chile","YVPOI1L1_ST","Total increase","A","Annual","1995","1995","PER","Persons","3","thousands",,,221.898,,
"CHL","Chile","YVPOI1L1_ST","Total increase","A","Annual","1996","1996","PER","Persons","3","thousands",,,200.568,,
"CHL","Chile","YVPOI1L1_ST","Total increase","A","Annual","1997","1997","PER","Persons","3","thousands",,,200.572,,
"CHL","Chile","YVPOI1L1_ST","Total increase","A","Annual","1998","1998","PER","Persons","3","thousands",,,200.568,,
"CHL","Chile","YVPOI1L1_ST","Total increase","A","Annual","1999","1999","PER","Persons","3","thousands",,,200.569,,
"CHL","Chile","YVPOI1L1_ST","Total increase","A","Annual","2000","2000","PER","Persons","3","thousands",,,187.233,,
"CHL","Chile","YVPOI1L1_ST","Total increase","A","Annual","2001","2001","PER","Persons","3","thousands",,,173.899,,
"CHL","Chile","YVPOI1L1_ST","Total increase","A","Annual","2002","2002","PER","Persons","3","thousands",,,173.9,,
"CHL","Chile","YVPOI1L1_ST","Total increase","A","Annual","2003","2003","PER","Persons","3","thousands",,,173.898,,
"CHL","Chile","YVPOI1L1_ST","Total increase","A","Annual","2004","2004","PER","Persons","3","thousands",,,173.899,,
"CHL","Chile","YVPOI1L1_ST","Total increase","A","Annual","2005","2005","PER","Persons","3","thousands",,,169.648,,
"CHL","Chile","YVPOI1L1_ST","Total increase","A","Annual","2006","2006","PER","Persons","3","thousands",,,165.398,,
"CHL","Chile","YVPOI1L1_ST","Total increase","A","Annual","2007","2007","PER","Persons","3","thousands",,,165.398,,
"CHL","Chile","YVPOI1L1_ST","Total increase","A","Annual","2008","2008","PER","Persons","3","thousands",,,165.4,,
"CHL","Chile","YVPOI1L1_ST","Total increase","A","Annual","2009","2009","PER","Persons","3","thousands",,,165.402,,
"CHL","Chile","YVPOI1L1_ST","Total increase","A","Annual","2010","2010","PER","Persons","3","thousands",,,159.789,,
"CHL","Chile","YVPOI1L1_ST","Total increase","A","Annual","2011","2011","PER","Persons","3","thousands",,,155,,
"CHL","Chile","YVPOI1L1_ST","Total increase","A","Annual","2012","2012","PER","Persons","3","thousands",,,154,,
"CHL","Chile","YVPOI1L1_ST","Total increase","A","Annual","2013","2013","PER","Persons","3","thousands",,,154,,
"CHL","Chile","YVPOBIL1_ST","Births","A","Annual","1995","1995","PER","Persons","3","thousands",,,287.604,,
"CHL","Chile","YVPOBIL1_ST","Births","A","Annual","1996","1996","PER","Persons","3","thousands",,,274.413,,
"CHL","Chile","YVPOBIL1_ST","Births","A","Annual","1997","1997","PER","Persons","3","thousands",,,269.403,,
"CHL","Chile","YVPOBIL1_ST","Births","A","Annual","1998","1998","PER","Persons","3","thousands",,,266.445,,
"CHL","Chile","YVPOBIL1_ST","Births","A","Annual","1999","1999","PER","Persons","3","thousands",,,259.781,,
"CHL","Chile","YVPOBIL1_ST","Births","A","Annual","2000","2000","PER","Persons","3","thousands",,,257.936,,
"CHL","Chile","YVPOBIL1_ST","Births","A","Annual","2001","2001","PER","Persons","3","thousands",,,258.333,,
"CHL","Chile","YVPOBIL1_ST","Births","A","Annual","2002","2002","PER","Persons","3","thousands",,,250.844,,
"CHL","Chile","YVPOBIL1_ST","Births","A","Annual","2003","2003","PER","Persons","3","thousands",,,246.125,,
"CHL","Chile","YVPOBIL1_ST","Births","A","Annual","2004","2004","PER","Persons","3","thousands",,,241.786,,
"CHL","Chile","YVPOBIL1_ST","Births","A","Annual","2005","2005","PER","Persons","3","thousands",,,242.29,,
"CHL","Chile","YVPOBIL1_ST","Births","A","Annual","2006","2006","PER","Persons","3","thousands",,,243.757,,
"CHL","Chile","YVPOBIL1_ST","Births","A","Annual","2007","2007","PER","Persons","3","thousands",,,253.434,,
"CHL","Chile","YVPOBIL1_ST","Births","A","Annual","2008","2008","PER","Persons","3","thousands",,,259.768,,
"CHL","Chile","YVPOBIL1_ST","Births","A","Annual","2009","2009","PER","Persons","3","thousands",,,254.921,,
"CHL","Chile","YVPOBIL1_ST","Births","A","Annual","2010","2010","PER","Persons","3","thousands",,,248.052,,
"CHL","Chile","YVPOBIL1_ST","Births","A","Annual","2011","2011","PER","Persons","3","thousands",,,253.54,,
"CHL","Chile","YVPOBIL1_ST","Births","A","Annual","2012","2012","PER","Persons","3","thousands",,,254,,
"CHL","Chile","YVPOBIL1_ST","Births","A","Annual","2013","2013","PER","Persons","3","thousands",,,254,,
"CHL","Chile","YVPODEL1_ST","Deaths","A","Annual","1995","1995","PER","Persons","3","thousands",,,79.022,,
"CHL","Chile","YVPODEL1_ST","Deaths","A","Annual","1996","1996","PER","Persons","3","thousands",,,79.497,,
"CHL","Chile","YVPODEL1_ST","Deaths","A","Annual","1997","1997","PER","Persons","3","thousands",,,78.842,,
"CHL","Chile","YVPODEL1_ST","Deaths","A","Annual","1998","1998","PER","Persons","3","thousands",,,80.636,,
"CHL","Chile","YVPODEL1_ST","Deaths","A","Annual","1999","1999","PER","Persons","3","thousands",,,82.371,,
"CHL","Chile","YVPODEL1_ST","Deaths","A","Annual","2000","2000","PER","Persons","3","thousands",,,79.186,,
"CHL","Chile","YVPODEL1_ST","Deaths","A","Annual","2001","2001","PER","Persons","3","thousands",,,80.227,,
"CHL","Chile","YVPODEL1_ST","Deaths","A","Annual","2002","2002","PER","Persons","3","thousands",,,79.449,,
"CHL","Chile","YVPODEL1_ST","Deaths","A","Annual","2003","2003","PER","Persons","3","thousands",,,81.99,,
"CHL","Chile","YVPODEL1_ST","Deaths","A","Annual","2004","2004","PER","Persons","3","thousands",,,84.406,,
"CHL","Chile","YVPODEL1_ST","Deaths","A","Annual","2005","2005","PER","Persons","3","thousands",,,84.37,,
"CHL","Chile","YVPODEL1_ST","Deaths","A","Annual","2006","2006","PER","Persons","3","thousands",,,87.942,,
"CHL","Chile","YVPODEL1_ST","Deaths","A","Annual","2007","2007","PER","Persons","3","thousands",,,95.5,,
"CHL","Chile","YVPODEL1_ST","Deaths","A","Annual","2008","2008","PER","Persons","3","thousands",,,92.592,,
"CHL","Chile","YVPODEL1_ST","Deaths","A","Annual","2009","2009","PER","Persons","3","thousands",,,94.097,,
"CHL","Chile","YVPODEL1_ST","Deaths","A","Annual","2010","2010","PER","Persons","3","thousands",,,95.77,,
"CHL","Chile","YVPODEL1_ST","Deaths","A","Annual","2011","2011","PER","Persons","3","thousands",,,103.38,,
"CHL","Chile","YVPODEL1_ST","Deaths","A","Annual","2012","2012","PER","Persons","3","thousands",,,103,,
"CHL","Chile","YVPODEL1_ST","Deaths","A","Annual","2013","2013","PER","Persons","3","thousands",,,103,,
"CHL","Chile","YVPOI2L1_ST","Natural increase","A","Annual","1995","1995","PER","Persons","3","thousands",,,208.582,,
"CHL","Chile","YVPOI2L1_ST","Natural increase","A","Annual","1996","1996","PER","Persons","3","thousands",,,194.916,,
"CHL","Chile","YVPOI2L1_ST","Natural increase","A","Annual","1997","1997","PER","Persons","3","thousands",,,190.561,,
"CHL","Chile","YVPOI2L1_ST","Natural increase","A","Annual","1998","1998","PER","Persons","3","thousands",,,185.809,,
"CHL","Chile","YVPOI2L1_ST","Natural increase","A","Annual","1999","1999","PER","Persons","3","thousands",,,177.41,,
"CHL","Chile","YVPOI2L1_ST","Natural increase","A","Annual","2000","2000","PER","Persons","3","thousands",,,178.75,,
"CHL","Chile","YVPOI2L1_ST","Natural increase","A","Annual","2001","2001","PER","Persons","3","thousands",,,178.106,,
"CHL","Chile","YVPOI2L1_ST","Natural increase","A","Annual","2002","2002","PER","Persons","3","thousands",,,171.395,,
"CHL","Chile","YVPOI2L1_ST","Natural increase","A","Annual","2003","2003","PER","Persons","3","thousands",,,164.135,,
"CHL","Chile","YVPOI2L1_ST","Natural increase","A","Annual","2004","2004","PER","Persons","3","thousands",,,157.38,,
"CHL","Chile","YVPOI2L1_ST","Natural increase","A","Annual","2005","2005","PER","Persons","3","thousands",,,157.92,,
"CHL","Chile","YVPOI2L1_ST","Natural increase","A","Annual","2006","2006","PER","Persons","3","thousands",,,155.815,,
"CHL","Chile","YVPOI2L1_ST","Natural increase","A","Annual","2007","2007","PER","Persons","3","thousands",,,157.934,,
"CHL","Chile","YVPOI2L1_ST","Natural increase","A","Annual","2008","2008","PER","Persons","3","thousands",,,167.176,,
"CHL","Chile","YVPOI2L1_ST","Natural increase","A","Annual","2009","2009","PER","Persons","3","thousands",,,160.824,,
"CHL","Chile","YVPOI2L1_ST","Natural increase","A","Annual","2010","2010","PER","Persons","3","thousands",,,152.282,,
"CHL","Chile","YVPOI2L1_ST","Natural increase","A","Annual","2011","2011","PER","Persons","3","thousands",,,150.16,,
"CHL","Chile","YVPOI2L1_ST","Natural increase","A","Annual","2012","2012","PER","Persons","3","thousands",,,151,,
"CHL","Chile","YVPOI2L1_ST","Natural increase","A","Annual","2013","2013","PER","Persons","3","thousands",,,151,,
"CHL","Chile","YVPOMIL1_ST","Net migration","A","Annual","1995","1995",,,"0","units",,,16,,
"CHL","Chile","YVPOMIL1_ST","Net migration","A","Annual","1996","1996",,,"0","units",,,14,,
"CHL","Chile","YVPOMIL1_ST","Net migration","A","Annual","1997","1997",,,"0","units",,,13,,
"CHL","Chile","YVPOMIL1_ST","Net migration","A","Annual","1998","1998",,,"0","units",,,12,,
"CHL","Chile","YVPOMIL1_ST","Net migration","A","Annual","1999","1999",,,"0","units",,,10,,
"CHL","Chile","YVPOMIL1_ST","Net migration","A","Annual","2000","2000",,,"0","units",,,6,,
"CHL","Chile","YVPOMIL1_ST","Net migration","A","Annual","2001","2001",,,"0","units",,,6,,
"CHL","Chile","YVPOMIL1_ST","Net migration","A","Annual","2002","2002",,,"0","units",,,6,,
"CHL","Chile","YVPOMIL1_ST","Net migration","A","Annual","2003","2003",,,"0","units",,,6,,
"CHL","Chile","YVPOMIL1_ST","Net migration","A","Annual","2004","2004",,,"0","units",,,6,,
"CHL","Chile","YVPOMIL1_ST","Net migration","A","Annual","2005","2005",,,"0","units",,,6,,
"CHL","Chile","YVPOMIL1_ST","Net migration","A","Annual","2006","2006",,,"0","units",,,6,,
"CHL","Chile","YVPOMIL1_ST","Net migration","A","Annual","2007","2007",,,"0","units",,,6,,
"CHL","Chile","YVPOMIL1_ST","Net migration","A","Annual","2008","2008",,,"0","units",,,6,,
"CHL","Chile","YVPOMIL1_ST","Net migration","A","Annual","2009","2009",,,"0","units",,,6,,
"CHL","Chile","YVPOMIL1_ST","Net migration","A","Annual","2010","2010",,,"0","units",,,6,,
"CHL","Chile","YVPOMIL1_ST","Net migration","A","Annual","2011","2011",,,"0","units",,,4,,
"CHL","Chile","YVPOMIL1_ST","Net migration","A","Annual","2012","2012",,,"0","units",,,4,,
"CHL","Chile","YVPOMIL1_ST","Net migration","A","Annual","2013","2013",,,"0","units",,,4,,
"CHL","Chile","YVPOSAL1_ST","Statistical adjustments","A","Annual","1995","1995","PER","Persons","3","thousands",,,-2.684,,
"CHL","Chile","YVPOSAL1_ST","Statistical adjustments","A","Annual","1996","1996","PER","Persons","3","thousands",,,-8.348,,
"CHL","Chile","YVPOSAL1_ST","Statistical adjustments","A","Annual","1997","1997","PER","Persons","3","thousands",,,-2.989,,
"CHL","Chile","YVPOSAL1_ST","Statistical adjustments","A","Annual","1998","1998","PER","Persons","3","thousands",,,2.759,,
"CHL","Chile","YVPOSAL1_ST","Statistical adjustments","A","Annual","1999","1999","PER","Persons","3","thousands",,,13.159,,
"CHL","Chile","YVPOSAL1_ST","Statistical adjustments","A","Annual","2000","2000","PER","Persons","3","thousands",,,2.483,,
"CHL","Chile","YVPOSAL1_ST","Statistical adjustments","A","Annual","2001","2001","PER","Persons","3","thousands",,,-10.207,,
"CHL","Chile","YVPOSAL1_ST","Statistical adjustments","A","Annual","2002","2002","PER","Persons","3","thousands",,,-3.495,,
"CHL","Chile","YVPOSAL1_ST","Statistical adjustments","A","Annual","2003","2003","PER","Persons","3","thousands",,,3.763,,
"CHL","Chile","YVPOSAL1_ST","Statistical adjustments","A","Annual","2004","2004","PER","Persons","3","thousands",,,10.519,,
"CHL","Chile","YVPOSAL1_ST","Statistical adjustments","A","Annual","2005","2005","PER","Persons","3","thousands",,,5.728,,
"CHL","Chile","YVPOSAL1_ST","Statistical adjustments","A","Annual","2006","2006","PER","Persons","3","thousands",,,3.583,,
"CHL","Chile","YVPOSAL1_ST","Statistical adjustments","A","Annual","2007","2007","PER","Persons","3","thousands",,,1.464,,
"CHL","Chile","YVPOSAL1_ST","Statistical adjustments","A","Annual","2008","2008","PER","Persons","3","thousands",,,-7.776,,
"CHL","Chile","YVPOSAL1_ST","Statistical adjustments","A","Annual","2009","2009","PER","Persons","3","thousands",,,-1.422,,
"CHL","Chile","YVPOSAL1_ST","Statistical adjustments","A","Annual","2010","2010","PER","Persons","3","thousands",,,1.507,,
"CHL","Chile","YVPOSAL1_ST","Statistical adjustments","A","Annual","2011","2011","PER","Persons","3","thousands",,,0.84,,
"CHL","Chile","YVPOSAL1_ST","Statistical adjustments","A","Annual","2012","2012","PER","Persons","3","thousands",,,-1,,
"CHL","Chile","YVPOSAL1_ST","Statistical adjustments","A","Annual","2013","2013","PER","Persons","3","thousands",,,-1,,
"CHL","Chile","YVPOI3R1_ST","Total increase rate","A","Annual","1995","1995","_1000","Per thousand","0","units",,,15.42643,,
"CHL","Chile","YVPOI3R1_ST","Total increase rate","A","Annual","1996","1996","_1000","Per thousand","0","units",,,13.74176,,
"CHL","Chile","YVPOI3R1_ST","Total increase rate","A","Annual","1997","1997","_1000","Per thousand","0","units",,,13.55576,,
"CHL","Chile","YVPOI3R1_ST","Total increase rate","A","Annual","1998","1998","_1000","Per thousand","0","units",,,13.37419,,
"CHL","Chile","YVPOI3R1_ST","Total increase rate","A","Annual","1999","1999","_1000","Per thousand","0","units",,,13.19775,,
"CHL","Chile","YVPOI3R1_ST","Total increase rate","A","Annual","2000","2000","_1000","Per thousand","0","units",,,12.165,,
"CHL","Chile","YVPOI3R1_ST","Total increase rate","A","Annual","2001","2001","_1000","Per thousand","0","units",,,11.16764,,
"CHL","Chile","YVPOI3R1_ST","Total increase rate","A","Annual","2002","2002","_1000","Per thousand","0","units",,,11.04437,,
"CHL","Chile","YVPOI3R1_ST","Total increase rate","A","Annual","2003","2003","_1000","Per thousand","0","units",,,10.9236,,
"CHL","Chile","YVPOI3R1_ST","Total increase rate","A","Annual","2004","2004","_1000","Per thousand","0","units",,,10.80562,,
"CHL","Chile","YVPOI3R1_ST","Total increase rate","A","Annual","2005","2005","_1000","Per thousand","0","units",,,10.43015,,
"CHL","Chile","YVPOI3R1_ST","Total increase rate","A","Annual","2006","2006","_1000","Per thousand","0","units",,,10.06519,,
"CHL","Chile","YVPOI3R1_ST","Total increase rate","A","Annual","2007","2007","_1000","Per thousand","0","units",,,9.964891,,
"CHL","Chile","YVPOI3R1_ST","Total increase rate","A","Annual","2008","2008","_1000","Per thousand","0","units",,,9.866691,,
